"","region","comuna","mod_comuna","direccion","iframe_info","latlot","horario","chileatiende"
"178","region de los lagos","puyehue","sin modificador","direccion: alcalde tomas glaves n° 2, entrelagos (municipalidad)","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1512.7733060716191!2d-72.60067239202154!3d-40.683957716632094!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zNDDCsDQxJzAyLjMiUyA3MsKwMzUnNTkuOSJX!5e0!3m2!1ses-419!2scl!4v1535472987009","https://maps.google.com/maps?ll=-40.683972,-72.599972&z=17&t=m&hl=es-419&gl=CL&mapclient=embed","horario de atencion: martes y jueves, de 09:00 a 13:00 hrs.","modulo chileatiende express. tramites que se pueden realizar"
"179","region de los lagos","quellon","sin modificador","direccion: freire n° 424","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2912.40350170285!2d-73.6169113059974!3d-43.11704909465648!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x9621d1a2c2505d47%3A0x46d448aaac8f7912!2sFreire+424%2C+Quell%C3%B3n%2C+Regi%C3%B3n+de+los+Lagos!5e0!3m2!1ses-419!2scl!4v1535471430269","https://maps.google.com/maps?ll=-43.116977,-73.617079&z=16&t=m&hl=es-419&gl=CL&mapclient=embed&q=Freire%20424%20Quell%C3%B3n%20Los%20Lagos","horario de atencion: lunes a jueves, de 08:30 a 14:30 hrs. viernes, de 08:30 a 14:00 hrs.","modulo chileatiende express. tramites que se pueden realizar"
"180","region de los lagos","quemchi","sin modificador","direccion: yungay n° 567","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2958.326684105768!2d-73.47387808418749!3d-42.143295579202004!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x962277e7567126e7%3A0x8ba2bf9e404d50f7!2sYungay 51%2C Quemchi%2C Los Lagos!5e0!3m2!1ses!2scl!4v1578942436356!5m2!1ses!2scl","https://maps.google.com/maps?ll=-42.143296,-73.471689&z=16&t=m&hl=es&gl=CL&mapclient=embed&q=Yungay%2051%20Quemchi%20Los%20Lagos","horario de atencion: miercoles, de 08:30 a 14:00 hrs.","modulo chileatiende express. tramites que se pueden realizar"
"181","region de los lagos","rio negro","sin modificador","direccion: vicuna mackenna n° 277","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3020.4129592178165!2d-73.21873808422173!3d-40.79691827932276!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x9617cee35bdb8651%3A0xf92a9332a85f041!2sVicu%C3%B1a Mackenna 277%2C R%C3%ADo Negro%2C Los Lagos!5e0!3m2!1ses!2scl!4v1578942521925!5m2!1ses!2scl","https://maps.google.com/maps?ll=-40.796918,-73.216549&z=16&t=m&hl=es&gl=CL&mapclient=embed&q=Vicu%C3%B1a%20Mackenna%20277%20R%C3%ADo%20Negro%20Los%20Lagos","horario de atencion: lunes, martes y jueves, de 09:00 a 13:00 hrs.","modulo chileatiende express. tramites que se pueden realizar"
"182","region de aysen del general carlos ibanez del campo","chile chico","sin modificador","direccion: ramon freire n° 80","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2744.511975988783!2d-71.7328675838417!3d-46.537558189055964!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xbded2b4587e5d115%3A0xfbfb6090f694ecb8!2sRam%C3%B3n Freire 80%2C Chile Chico%2C Ays%C3%A9n!5e0!3m2!1ses!2scl!4v1579032387553!5m2!1ses!2scl","https://maps.google.com/maps?ll=-46.537466,-71.730904&z=16&t=m&hl=es&gl=CL&mapclient=embed&q=Ram%C3%B3n%20Freire%2080%20Chile%20Chico%20Ays%C3%A9n","horario de atencion: lunes a jueves, de 08:30 a 14:30 hrs. viernes, de 08:30 a 14:00 hrs.","modulo chileatiende express. tramites que se pueden realizar"
"183","region de aysen del general carlos ibanez del campo","cochrane","sin modificador","direccion: avda. bernardo o'higgins n° 598","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2744.511975988783!2d-71.7328675838417!3d-46.537558189055964!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xbded2b4587e5d115%3A0xfbfb6090f694ecb8!2sRam%C3%B3n Freire 80%2C Chile Chico%2C Ays%C3%A9n!5e0!3m2!1ses!2scl!4v1579032387553!5m2!1ses!2scl","https://maps.google.com/maps?ll=-46.537466,-71.730904&z=16&t=m&hl=es&gl=CL&mapclient=embed&q=Ram%C3%B3n%20Freire%2080%20Chile%20Chico%20Ays%C3%A9n","horario de atencion: lunes a jueves, de 08:30 a 14:30 hrs. viernes, de 08:30 a 14:00 hrs.","modulo chileatiende express. tramites que se pueden realizar"
"184","region de aysen del general carlos ibanez del campo","coyhaique","sin modificador","direccion: arturo prat n° 580","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2792.7685899826865!2d-72.07418268409613!3d-45.57509197910236!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xbdf2c4c1fa2499e9%3A0x563c3c9fff998f37!2sArturo Prat 580%2C Coyhaique%2C Ays%C3%A9n!5e0!3m2!1ses!2scl!4v1578942810666!5m2!1ses!2scl","https://maps.google.com/maps?ll=-45.575053,-72.072119&z=16&t=m&hl=es&gl=CL&mapclient=embed&q=Arturo%20Prat%20580%20Coyhaique%20Ays%C3%A9n","horario de atencion: lunes a viernes, de 08:30 a 14:00 hrs.","modulo chileatiende express. tramites que se pueden realizar"
"185","region de aysen del general carlos ibanez del campo","puerto aysen","sin modificador","direccion: caupolican n° 578","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2801.3219794799766!2d-72.69691658431184!3d-45.40284641264446!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xbd8cda0c1ee2beb3%3A0x9d23e2aa83db0c9b!2sINP!5e0!3m2!1ses-419!2scl!4v1535474390851","https://maps.google.com/maps?ll=-45.4046,-72.693586&z=16&t=m&hl=es-419&gl=CL&mapclient=embed&cid=11323143110124047515","horario de atencion: lunes a viernes, de 08:30 a 14:00 hrs.","modulo chileatiende express. tramites que se pueden realizar"
"186","region de aysen del general carlos ibanez del campo","puerto cisnes","sin modificador","direccion: gabriela mistral n° 558","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2834.54642813652!2d-72.68235851002261!3d-44.72886769605764!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xbdf4a5553d13708d%3A0xf27850678a4a1a09!2sGabriela+Mistral+558%2C+Puerto+Cisnes%2C+Cisnes%2C+Regi%C3%B3n+de+Ays%C3%A9n+del+General+Carlos+Ib%C3%A1%C3%B1ez+del+Campo!5e0!3m2!1ses-419!2scl!4v1535474544453","https://maps.google.com/maps?ll=-44.729097,-72.68228&z=16&t=m&hl=es-419&gl=CL&mapclient=embed&q=Gabriela%20Mistral%20558%20Puerto%20Cisnes%2C%20Cisnes%20Ays%C3%A9n","horario de atencion: lunes a jueves, de 08:30 a 14:30 hrs. viernes, de 08:30 a 14:00 hrs.","modulo chileatiende express. tramites que se pueden realizar"
"187","region de magallanes y de la antartica chilena","porvenir","sin modificador","direccion: munoz gamero n° 366","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2384.6751210340385!2d-70.37373088387073!3d-53.29535447996847!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xbdb2f053df9ff777%3A0x32c02835076eb66e!2sMu%C3%B1oz Gamero%2C Porvenir%2C Magallanes y la Ant%C3%A1rtica Chilena!5e0!3m2!1ses!2scl!4v1578942912996!5m2!1ses!2scl","https://maps.google.com/maps?ll=-53.295354,-70.371542&z=16&t=m&hl=es&gl=CL&mapclient=embed&q=Mu%C3%B1oz%20Gamero%20Porvenir%20Magallanes%20y%20la%20Ant%C3%A1rtica%20Chilena","horario de atencion: lunes a jueves, de 08:30 a 14:30 hrs. viernes, 08:30 a 14:00 hrs.","modulo chileatiende express. tramites que se pueden realizar"
"188","region de magallanes y de la antartica chilena","puerto natales","sin modificador","direccion: magallanes n° 103","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2471.373351361745!2d-72.51045793308106!3d-51.72620624024045!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xbdafe81979cc789b%3A0x6db324c047d15697!2sMagallanes+103%2C+Puerto+Natales%2C+Natales%2C+Regi%C3%B3n+de+Magallanes+y+de+la+Ant%C3%A1rtica+Chilena!5e0!3m2!1ses-419!2scl!4v1535475452091","https://maps.google.com/maps?ll=-51.726398,-72.509055&z=16&t=m&hl=es-419&gl=CL&mapclient=embed&q=Magallanes%20103%20Puerto%20Natales%2C%20Natales%20Magallanes%20y%20la%20Ant%C3%A1rtica%20Chilena","horario de atencion: lunes a jueves, de 08:30 a 14:30 hrs. viernes, 08:30 a 14:00 hrs.","modulo chileatiende express. tramites que se pueden realizar"
"189","region de magallanes y de la antartica chilena","puerto williams","cerrado por contingencia","direccion: o'higgins n° 187, piso 1","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2292.1713840404595!2d-67.60233898381973!3d-54.9350113803426!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xbc4eac7a658bec6d%3A0xc0676640c59b8161!2sOHiggins 187%2C Puerto Williams%2C Cabo de Hornos%2C Magallanes y la Ant%C3%A1rtica Chilena!5e0!3m2!1ses!2scl!4v1578942990262!5m2!1ses!2scl","https://maps.google.com/maps?ll=-54.935011,-67.60015&z=16&t=m&hl=es&gl=CL&mapclient=embed&q=O%27Higgins%20187%20Puerto%20Williams%2C%20Cabo%20de%20Hornos%20Magallanes%20y%20la%20Ant%C3%A1rtica%20Chilena","horario de atencion: --","modulo chileatiende express. tramites que se pueden realizar"
"190","region de magallanes y de la antartica chilena","punta arenas","sin modificador","direccion: pedro montt n° 895, piso 1","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2392.054536871132!2d-70.9079345840156!3d-53.16306076375725!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xbdb2637a33909115%3A0x25a5a0704baac0cf!2sInstituto+Previsi%C3%B3n+Social+(ex+Instituto+de+Normalizacion+Previsional)!5e0!3m2!1ses-419!2scl!4v1535475015101","https://maps.google.com/maps?ll=-53.163029,-70.905747&z=16&t=m&hl=es-419&gl=CL&mapclient=embed&cid=2712750754726854863","horario de atencion: lunes a jueves, de 08:30 a 14:30 hrs. viernes, 08:30 a 14:00 hrs.","modulo chileatiende express. tramites que se pueden realizar"
